년월일,시,가로명,링크명,속도
2024-04-10,14,화랑로,화랑로_구간,35.4
2024-04-10,15,화랑로,화랑로_구간,35.7
2024-04-10,16,화랑로,화랑로_구간,26.7
2024-04-10,17,화랑로,화랑로_구간,21.4
2024-04-10,18,화랑로,화랑로_구간,21.4
2024-04-10,19,화랑로,화랑로_구간,29.3
2024-04-10,20,화랑로,화랑로_구간,40.5
2024-04-10,21,화랑로,화랑로_구간,43.6
2024-04-10,22,화랑로,화랑로_구간,43.7
2024-04-10,23,화랑로,화랑로_구간,44.3
2024-04-10,00,동대구로,동대구로_구간,38.7
2024-04-10,01,동대구로,동대구로_구간,42.0
2024-04-10,02,동대구로,동대구로_구간,46.4
2024-04-10,03,동대구로,동대구로_구간,41.8
2024-04-10,04,동대구로,동대구로_구간,39.0
2024-04-10,05,동대구로,동대구로_구간,38.8
2024-04-10,06,동대구로,동대구로_구간,31.2
2024-04-10,07,동대구로,동대구로_구간,23.5
2024-04-10,08,동대구로,동대구로_구간,18.2
2024-04-10,09,동대구로,동대구로_구간,25.8
2024-04-10,10,동대구로,동대구로_구간,31.4
2024-04-10,11,동대구로,동대구로_구간,32.6
2024-04-10,12,동대구로,동대구로_구간,30.2
2024-04-10,13,동대구로,동대구로_구간,29.8
2024-04-10,14,동대구로,동대구로_구간,33.6
2024-04-10,15,동대구로,동대구로_구간,32.9
2024-04-10,16,동대구로,동대구로_구간,24.3
2024-04-10,17,동대구로,동대구로_구간,16.4
2024-04-10,18,동대구로,동대구로_구간,23.4
2024-04-10,19,동대구로,동대구로_구간,27.7
2024-04-10,20,동대구로,동대구로_구간,36.5
2024-04-10,21,동대구로,동대구로_구간,37.2
2024-04-10,22,동대구로,동대구로_구간,43.6
2024-04-10,23,동대구로,동대구로_구간,43.2
2024-04-10,00,명덕로,명덕로_구간,44.5
2024-04-10,01,명덕로,명덕로_구간,45.8
2024-04-10,02,명덕로,명덕로_구간,41.3
2024-04-10,03,명덕로,명덕로_구간,39.3
2024-04-10,04,명덕로,명덕로_구간,39.2
2024-04-10,05,명덕로,명덕로_구간,38.8
2024-04-10,06,명덕로,명덕로_구간,31.2
2024-04-10,07,명덕로,명덕로_구간,25.1
2024-04-10,08,명덕로,명덕로_구간,17.0
2024-04-10,09,명덕로,명덕로_구간,28.1
2024-04-10,10,명덕로,명덕로_구간,25.7
2024-04-10,11,명덕로,명덕로_구간,30.6
2024-04-10,12,명덕로,명덕로_구간,26.0
2024-04-10,13,명덕로,명덕로_구간,29.5
2024-04-10,14,명덕로,명덕로_구간,32.4
2024-04-10,15,명덕로,명덕로_구간,29.7
2024-04-10,16,명덕로,명덕로_구간,25.5
2024-04-10,17,명덕로,명덕로_구간,17.7
2024-04-10,18,명덕로,명덕로_구간,21.4
2024-04-10,19,명덕로,명덕로_구간,26.2
2024-04-10,20,명덕로,명덕로_구간,35.3
2024-04-10,21,명덕로,명덕로_구간,39.2
2024-04-10,22,명덕로,명덕로_구간,41.7
2024-04-10,23,명덕로,명덕로_구간,44.0
2024-04-10,00,한티로,한티로_구간,48.5
2024-04-10,01,한티로,한티로_구간,50.7
2024-04-10,02,한티로,한티로_구간,45.8
2024-04-10,03,한티로,한티로_구간,44.4
2024-04-10,04,한티로,한티로_구간,42.6
2024-04-10,05,한티로,한티로_구간,40.1
2024-04-10,06,한티로,한티로_구간,35.8
2024-04-10,07,한티로,한티로_구간,26.4
2024-04-10,08,한티로,한티로_구간,21.9
2024-04-10,09,한티로,한티로_구간,30.6
2024-04-10,10,한티로,한티로_구간,34.1
2024-04-10,11,한티로,한티로_구간,34.6
2024-04-10,12,한티로,한티로_구간,34.6
2024-04-10,13,한티로,한티로_구간,36.3
2024-04-10,14,한티로,한티로_구간,35.7
2024-04-10,15,한티로,한티로_구간,32.8
2024-04-10,16,한티로,한티로_구간,31.0
2024-04-10,17,한티로,한티로_구간,22.3
2024-04-10,18,한티로,한티로_구간,22.4
2024-04-10,19,한티로,한티로_구간,31.9
2024-04-10,20,한티로,한티로_구간,38.5
2024-04-10,21,한티로,한티로_구간,40.4
2024-04-10,22,한티로,한티로_구간,45.3
2024-04-10,23,한티로,한티로_구간,44.4
2024-04-10,00,대경로,대경로_구간,50.4
2024-04-10,01,대경로,대경로_구간,49.2
2024-04-10,02,대경로,대경로_구간,45.5
2024-04-10,03,대경로,대경로_구간,45.7
2024-04-10,04,대경로,대경로_구간,39.7
2024-04-10,05,대경로,대경로_구간,39.9
2024-04-10,06,대경로,대경로_구간,37.5
2024-04-10,07,대경로,대경로_구간,26.1
2024-04-10,08,대경로,대경로_구간,23.3
2024-04-10,09,대경로,대경로_구간,33.6
2024-04-10,10,대경로,대경로_구간,31.9
2024-04-10,11,대경로,대경로_구간,34.5
2024-04-10,12,대경로,대경로_구간,33.4
2024-04-10,13,대경로,대경로_구간,37.9
2024-04-10,14,대경로,대경로_구간,33.8
2024-04-10,15,대경로,대경로_구간,34.4
2024-04-10,16,대경로,대경로_구간,33.3
2024-04-10,17,대경로,대경로_구간,19.0
2024-04-10,18,대경로,대경로_구간,22.7
2024-04-10,19,대경로,대경로_구간,31.2
2024-04-10,20,대경로,대경로_구간,37.1
2024-04-10,21,대경로,대경로_구간,43.5
2024-04-10,22,대경로,대경로_구간,45.4
2024-04-10,23,대경로,대경로_구간,43.8
2024-04-10,00,학정로,학정로_구간,48.9
2024-04-10,01,학정로,학정로_구간,46.0
2024-04-10,02,학정로,학정로_구간,48.3
2024-04-10,03,학정로,학정로_구간,43.9
2024-04-10,04,학정로,학정로_구간,42.9
2024-04-10,05,학정로,학정로_구간,43.0
2024-04-10,06,학정로,학정로_구간,39.4
2024-04-10,07,학정로,학정로_구간,28.8
2024-04-10,08,학정로,학정로_구간,19.0
2024-04-10,09,학정로,학정로_구간,31.0
2024-04-10,10,학정로,학정로_구간,32.1
2024-04-10,11,학정로,학정로_구간,36.4
2024-04-10,12,학정로,학정로_구간,30.4
2024-04-10,13,학정로,학정로_구간,35.8
2024-04-10,14,학정로,학정로_구간,34.5
2024-04-10,15,학정로,학정로_구간,31.7
2024-04-10,16,학정로,학정로_구간,31.3
2024-04-10,17,학정로,학정로_구간,22.4
2024-04-10,18,학정로,학정로_구간,23.9
2024-04-10,19,학정로,학정로_구간,34.6
2024-04-10,20,학정로,학정로_구간,37.2
2024-04-10,21,학정로,학정로_구간,42.1
2024-04-10,22,학정로,학정로_구간,45.5
2024-04-10,23,학정로,학정로_구간,45.9
2024-04-10,00,구암로,구암로_구간,48.8
2024-04-10,01,구암로,구암로_구간,46.0
2024-04-10,02,구암로,구암로_구간,45.3
2024-04-10,03,구암로,구암로_구간,47.5
2024-04-10,04,구암로,구암로_구간,42.1
2024-04-10,05,구암로,구암로_구간,37.7
2024-04-10,06,구암로,구암로_구간,40.9
2024-04-10,07,구암로,구암로_구간,32.6
2024-04-10,08,구암로,구암로_구간,21.3
2024-04-10,09,구암로,구암로_구간,26.5
2024-04-10,10,구암로,구암로_구간,33.4
2024-04-10,11,구암로,구암로_구간,35.5
2024-04-10,12,구암로,구암로_구간,32.7
2024-04-10,13,구암로,구암로_구간,33.0
2024-04-10,14,구암로,구암로_구간,37.0
2024-04-10,15,구암로,구암로_구간,34.9
2024-04-10,16,구암로,구암로_구간,27.3
2024-04-10,17,구암로,구암로_구간,23.3
2024-04-10,18,구암로,구암로_구간,28.7
2024-04-10,19,구암로,구암로_구간,32.3
2024-04-10,20,구암로,구암로_구간,37.4
2024-04-10,21,구암로,구암로_구간,41.7
2024-04-10,22,구암로,구암로_구간,46.1
2024-04-10,23,구암로,구암로_구간,43.9
2024-04-10,00,상화로,상화로_구간,48.3
2024-04-10,01,상화로,상화로_구간,46.3
2024-04-10,02,상화로,상화로_구간,49.3
2024-04-10,03,상화로,상화로_구간,44.7
2024-04-10,04,상화로,상화로_구간,47.0
2024-04-10,05,상화로,상화로_구간,40.0
2024-04-10,06,상화로,상화로_구간,39.1
2024-04-10,07,상화로,상화로_구간,28.6
2024-04-10,08,상화로,상화로_구간,20.4
2024-04-10,09,상화로,상화로_구간,30.3
2024-04-10,10,상화로,상화로_구간,36.2
2024-04-10,11,상화로,상화로_구간,35.4
2024-04-10,12,상화로,상화로_구간,30.0
2024-04-10,13,상화로,상화로_구간,35.0
2024-04-10,14,상화로,상화로_구간,34.4
2024-04-10,15,상화로,상화로_구간,33.4
2024-04-10,16,상화로,상화로_구간,29.9
2024-04-10,17,상화로,상화로_구간,18.9
2024-04-10,18,상화로,상화로_구간,22.1
2024-04-10,19,상화로,상화로_구간,32.9
2024-04-10,20,상화로,상화로_구간,37.1
2024-04-10,21,상화로,상화로_구간,37.4
2024-04-10,22,상화로,상화로_구간,46.4
2024-04-10,23,상화로,상화로_구간,47.5
2024-04-10,00,청수로,청수로_구간,46.7
2024-04-10,01,청수로,청수로_구간,44.6
2024-04-10,02,청수로,청수로_구간,47.5
2024-04-10,03,청수로,청수로_구간,45.6
2024-04-10,04,청수로,청수로_구간,48.3
2024-04-10,05,청수로,청수로_구간,42.8
2024-04-10,06,청수로,청수로_구간,38.7
2024-04-10,07,청수로,청수로_구간,27.7
2024-04-10,08,청수로,청수로_구간,23.5
2024-04-10,09,청수로,청수로_구간,31.1
2024-04-10,10,청수로,청수로_구간,36.3
2024-04-10,11,청수로,청수로_구간,35.1
2024-04-10,12,청수로,청수로_구간,32.2
2024-04-10,13,청수로,청수로_구간,34.1
2024-04-10,14,청수로,청수로_구간,37.4
2024-04-10,15,청수로,청수로_구간,36.7
2024-04-10,16,청수로,청수로_구간,29.2
2024-04-10,17,청수로,청수로_구간,21.2
2024-04-10,18,청수로,청수로_구간,25.6
2024-04-10,19,청수로,청수로_구간,31.6
2024-04-10,20,청수로,청수로_구간,39.7
2024-04-10,21,청수로,청수로_구간,37.9
2024-04-10,22,청수로,청수로_구간,43.5
2024-04-10,23,청수로,청수로_구간,45.6
2024-04-10,00,반야월로,반야월로_구간,43.8
2024-04-10,01,반야월로,반야월로_구간,45.3
2024-04-10,02,반야월로,반야월로_구간,44.4
2024-04-10,03,반야월로,반야월로_구간,44.6
2024-04-10,04,반야월로,반야월로_구간,46.0
2024-04-10,05,반야월로,반야월로_구간,41.6
2024-04-10,06,반야월로,반야월로_구간,36.1
2024-04-10,07,반야월로,반야월로_구간,27.9
2024-04-10,08,반야월로,반야월로_구간,23.9
2024-04-10,09,반야월로,반야월로_구간,28.2
2024-04-10,10,반야월로,반야월로_구간,32.4
2024-04-10,11,반야월로,반야월로_구간,37.0
2024-04-10,12,반야월로,반야월로_구간,32.6
2024-04-10,13,반야월로,반야월로_구간,36.2
2024-04-10,14,반야월로,반야월로_구간,36.0
2024-04-10,15,반야월로,반야월로_구간,35.3
2024-04-10,16,반야월로,반야월로_구간,28.1
2024-04-10,17,반야월로,반야월로_구간,22.0
2024-04-10,18,반야월로,반야월로_구간,24.6
2024-04-10,19,반야월로,반야월로_구간,29.8
2024-04-10,20,반야월로,반야월로_구간,35.2
2024-04-10,21,반야월로,반야월로_구간,43.2
2024-04-10,22,반야월로,반야월로_구간,44.4
2024-04-10,23,반야월로,반야월로_구간,45.2
2024-04-10,00,성서로,성서로_구간,47.8
2024-04-10,01,성서로,성서로_구간,49.0
2024-04-10,02,성서로,성서로_구간,41.9
2024-04-10,03,성서로,성서로_구간,42.3
2024-04-10,04,성서로,성서로_구간,42.3
2024-04-10,05,성서로,성서로_구간,44.6
2024-04-10,06,성서로,성서로_구간,38.5
2024-04-10,07,성서로,성서로_구간,29.4
2024-04-10,08,성서로,성서로_구간,19.9
2024-04-10,09,성서로,성서로_구간,28.0
2024-04-10,10,성서로,성서로_구간,34.8
2024-04-10,11,성서로,성서로_구간,36.1
2024-04-10,12,성서로,성서로_구간,34.0
2024-04-10,13,성서로,성서로_구간,34.7
2024-04-10,14,성서로,성서로_구간,36.5
2024-04-10,15,성서로,성서로_구간,34.3
2024-04-10,16,성서로,성서로_구간,31.4
2024-04-10,17,성서로,성서로_구간,23.5
2024-04-10,18,성서로,성서로_구간,22.1
2024-04-10,19,성서로,성서로_구간,28.0
2024-04-10,20,성서로,성서로_구간,39.8
2024-04-10,21,성서로,성서로_구간,44.1
2024-04-10,22,성서로,성서로_구간,43.2
2024-04-10,23,성서로,성서로_구간,43.7
2024-04-10,00,평리로,평리로_구간,48.2
2024-04-10,01,평리로,평리로_구간,48.7
2024-04-10,02,평리로,평리로_구간,49.2
2024-04-10,03,평리로,평리로_구간,45.9
2024-04-10,04,평리로,평리로_구간,43.3
2024-04-10,05,평리로,평리로_구간,40.4
2024-04-10,06,평리로,평리로_구간,38.0
2024-04-10,07,평리로,평리로_구간,27.5
2024-04-10,08,평리로,평리로_구간,20.2
2024-04-10,09,평리로,평리로_구간,33.7
2024-04-10,10,평리로,평리로_구간,37.2
2024-04-10,11,평리로,평리로_구간,38.0
2024-04-10,12,평리로,평리로_구간,31.3
2024-04-10,13,평리로,평리로_구간,36.5
2024-04-10,14,평리로,평리로_구간,37.2
2024-04-10,15,평리로,평리로_구간,34.8
2024-04-10,16,평리로,평리로_구간,32.2
2024-04-10,17,평리로,평리로_구간,23.1
2024-04-10,18,평리로,평리로_구간,26.3
2024-04-10,19,평리로,평리로_구간,33.1
2024-04-10,20,평리로,평리로_구간,38.6
2024-04-10,21,평리로,평리로_구간,38.8
2024-04-10,22,평리로,평리로_구간,45.2
2024-04-10,23,평리로,평리로_구간,46.0
2024-04-10,00,선원로,선원로_구간,45.7
2024-04-10,01,선원로,선원로_구간,50.0
2024-04-10,02,선원로,선원로_구간,49.1
2024-04-10,03,선원로,선원로_구간,47.4
2024-04-10,04,선원로,선원로_구간,44.5
2024-04-10,05,선원로,선원로_구간,44.4
2024-04-10,06,선원로,선원로_구간,38.0
2024-04-10,07,선원로,선원로_구간,28.4
2024-04-10,08,선원로,선원로_구간,20.0
2024-04-10,09,선원로,선원로_구간,30.7
2024-04-10,10,선원로,선원로_구간,34.1
2024-04-10,11,선원로,선원로_구간,33.7
2024-04-10,12,선원로,선원로_구간,32.9
2024-04-10,13,선원로,선원로_구간,34.9
2024-04-10,14,선원로,선원로_구간,39.2
2024-04-10,15,선원로,선원로_구간,35.6
2024-04-10,16,선원로,선원로_구간,30.0
2024-04-10,17,선원로,선원로_구간,22.4
2024-04-10,18,선원로,선원로_구간,25.1
2024-04-10,19,선원로,선원로_구간,31.6
2024-04-10,20,선원로,선원로_구간,36.1
2024-04-10,21,선원로,선원로_구간,41.7
2024-04-10,22,선원로,선원로_구간,43.7
2024-04-10,23,선원로,선원로_구간,44.7
2024-04-10,00,테크노폴리스로,테크노폴리스로_구간,48.9
2024-04-10,01,테크노폴리스로,테크노폴리스로_구간,47.7
2024-04-10,02,테크노폴리스로,테크노폴리스로_구간,42.8
2024-04-10,03,테크노폴리스로,테크노폴리스로_구간,44.8
2024-04-10,04,테크노폴리스로,테크노폴리스로_구간,45.8
2024-04-10,05,테크노폴리스로,테크노폴리스로_구간,43.9
2024-04-10,06,테크노폴리스로,테크노폴리스로_구간,39.8
2024-04-10,07,테크노폴리스로,테크노폴리스로_구간,28.1
2024-04-10,08,테크노폴리스로,테크노폴리스로_구간,20.5
2024-04-10,09,테크노폴리스로,테크노폴리스로_구간,28.0
2024-04-10,10,테크노폴리스로,테크노폴리스로_구간,34.6
2024-04-10,11,테크노폴리스로,테크노폴리스로_구간,36.7
2024-04-10,12,테크노폴리스로,테크노폴리스로_구간,35.3
2024-04-10,13,테크노폴리스로,테크노폴리스로_구간,37.0
2024-04-10,14,테크노폴리스로,테크노폴리스로_구간,35.8
2024-04-10,15,테크노폴리스로,테크노폴리스로_구간,31.8
2024-04-10,16,테크노폴리스로,테크노폴리스로_구간,29.4
2024-04-10,17,테크노폴리스로,테크노폴리스로_구간,22.4
2024-04-10,18,테크노폴리스로,테크노폴리스로_구간,24.6
2024-04-10,19,테크노폴리스로,테크노폴리스로_구간,31.0
2024-04-10,20,테크노폴리스로,테크노폴리스로_구간,38.5
2024-04-10,21,테크노폴리스로,테크노폴리스로_구간,41.1
2024-04-10,22,테크노폴리스로,테크노폴리스로_구간,43.9
2024-04-10,23,테크노폴리스로,테크노폴리스로_구간,47.6
2024-04-10,00,도군로,도군로_구간,47.3
2024-04-10,01,도군로,도군로_구간,47.4
2024-04-10,02,도군로,도군로_구간,46.5
2024-04-10,03,도군로,도군로_구간,42.9
2024-04-10,04,도군로,도군로_구간,43.1
2024-04-10,05,도군로,도군로_구간,44.6
2024-04-10,06,도군로,도군로_구간,35.9
2024-04-10,07,도군로,도군로_구간,24.2
2024-04-10,08,도군로,도군로_구간,18.6
2024-04-10,09,도군로,도군로_구간,30.1
2024-04-10,10,도군로,도군로_구간,34.1
2024-04-10,11,도군로,도군로_구간,35.8
2024-04-10,12,도군로,도군로_구간,35.2
2024-04-10,13,도군로,도군로_구간,30.2
2024-04-10,14,도군로,도군로_구간,36.7
2024-04-10,15,도군로,도군로_구간,36.8
2024-04-10,16,도군로,도군로_구간,28.0
2024-04-10,17,도군로,도군로_구간,21.3
2024-04-10,18,도군로,도군로_구간,23.6
2024-04-10,19,도군로,도군로_구간,30.4
2024-04-10,20,도군로,도군로_구간,37.4
2024-04-10,21,도군로,도군로_구간,44.6
2024-04-10,22,도군로,도군로_구간,48.3
2024-04-10,23,도군로,도군로_구간,46.4
2024-04-10,00,이시아강변로,이시아강변로_구간,51.4
2024-04-10,01,이시아강변로,이시아강변로_구간,47.1
2024-04-10,02,이시아강변로,이시아강변로_구간,49.2
2024-04-10,03,이시아강변로,이시아강변로_구간,44.8
2024-04-10,04,이시아강변로,이시아강변로_구간,44.2
2024-04-10,05,이시아강변로,이시아강변로_구간,42.7
2024-04-10,06,이시아강변로,이시아강변로_구간,43.7
2024-04-10,07,이시아강변로,이시아강변로_구간,29.5
2024-04-10,08,이시아강변로,이시아강변로_구간,20.7
2024-04-10,09,이시아강변로,이시아강변로_구간,31.7
2024-04-10,10,이시아강변로,이시아강변로_구간,33.3
2024-04-10,11,이시아강변로,이시아강변로_구간,35.1
2024-04-10,12,이시아강변로,이시아강변로_구간,34.6
2024-04-10,13,이시아강변로,이시아강변로_구간,35.1
2024-04-10,14,이시아강변로,이시아강변로_구간,36.5
2024-04-10,15,이시아강변로,이시아강변로_구간,34.0
2024-04-10,16,이시아강변로,이시아강변로_구간,30.6
2024-04-10,17,이시아강변로,이시아강변로_구간,22.8
2024-04-10,18,이시아강변로,이시아강변로_구간,21.5
2024-04-10,19,이시아강변로,이시아강변로_구간,33.2
2024-04-10,20,이시아강변로,이시아강변로_구간,36.2
2024-04-10,21,이시아강변로,이시아강변로_구간,39.4
2024-04-10,22,이시아강변로,이시아강변로_구간,44.9
2024-04-10,23,이시아강변로,이시아강변로_구간,47.2
2024-04-10,00,당산로,당산로_구간,46.8
2024-04-10,01,당산로,당산로_구간,48.5
2024-04-10,02,당산로,당산로_구간,43.6
2024-04-10,03,당산로,당산로_구간,44.3
2024-04-10,04,당산로,당산로_구간,42.9
2024-04-10,05,당산로,당산로_구간,41.9
2024-04-10,06,당산로,당산로_구간,38.5
2024-04-10,07,당산로,당산로_구간,26.2
2024-04-10,08,당산로,당산로_구간,23.3
2024-04-10,09,당산로,당산로_구간,30.1
2024-04-10,10,당산로,당산로_구간,30.6
2024-04-10,11,당산로,당산로_구간,32.5
2024-04-10,12,당산로,당산로_구간,33.0
2024-04-10,13,당산로,당산로_구간,34.6
2024-04-10,14,당산로,당산로_구간,35.8
2024-04-10,15,당산로,당산로_구간,33.9
2024-04-10,16,당산로,당산로_구간,30.4
2024-04-10,17,당산로,당산로_구간,23.7
2024-04-10,18,당산로,당산로_구간,23.0
2024-04-10,19,당산로,당산로_구간,29.9
2024-04-10,20,당산로,당산로_구간,36.0
2024-04-10,21,당산로,당산로_구간,42.5
2024-04-10,22,당산로,당산로_구간,47.2
2024-04-10,23,당산로,당산로_구간,46.2
2024-04-10,00,매천로,매천로_구간,43.5
2024-04-10,01,매천로,매천로_구간,43.9
2024-04-10,02,매천로,매천로_구간,44.5
2024-04-10,03,매천로,매천로_구간,44.0
2024-04-10,04,매천로,매천로_구간,43.3
2024-04-10,05,매천로,매천로_구간,42.1
2024-04-10,06,매천로,매천로_구간,37.4
2024-04-10,07,매천로,매천로_구간,29.9
2024-04-10,08,매천로,매천로_구간,20.8
2024-04-10,09,매천로,매천로_구간,28.4
2024-04-10,10,매천로,매천로_구간,34.9
2024-04-10,11,매천로,매천로_구간,33.2
2024-04-10,12,매천로,매천로_구간,33.7
2024-04-10,13,매천로,매천로_구간,35.2
2024-04-10,14,매천로,매천로_구간,35.7
2024-04-10,15,매천로,매천로_구간,36.9
2024-04-10,16,매천로,매천로_구간,28.9
2024-04-10,17,매천로,매천로_구간,25.7
2024-04-10,18,매천로,매천로_구간,24.6
2024-04-10,19,매천로,매천로_구간,29.7
2024-04-10,20,매천로,매천로_구간,38.1
2024-04-10,21,매천로,매천로_구간,40.1
2024-04-10,22,매천로,매천로_구간,43.6
2024-04-10,23,매천로,매천로_구간,47.7
2024-04-10,00,월배로,월배로_구간,49.0
2024-04-10,01,월배로,월배로_구간,45.9
2024-04-10,02,월배로,월배로_구간,47.8
2024-04-10,03,월배로,월배로_구간,47.1
2024-04-10,04,월배로,월배로_구간,46.6
2024-04-10,05,월배로,월배로_구간,43.0
2024-04-10,06,월배로,월배로_구간,40.5
2024-04-10,07,월배로,월배로_구간,24.6
2024-04-10,08,월배로,월배로_구간,21.4
2024-04-10,09,월배로,월배로_구간,28.4
2024-04-10,10,월배로,월배로_구간,34.2
2024-04-10,11,월배로,월배로_구간,35.0
2024-04-10,12,월배로,월배로_구간,32.7
2024-04-10,13,월배로,월배로_구간,38.4
2024-04-10,14,월배로,월배로_구간,35.7
2024-04-10,15,월배로,월배로_구간,34.7
2024-04-10,16,월배로,월배로_구간,29.6
2024-04-10,17,월배로,월배로_구간,22.1
2024-04-10,18,월배로,월배로_구간,25.0
2024-04-10,19,월배로,월배로_구간,32.8
2024-04-10,20,월배로,월배로_구간,40.1
2024-04-10,21,월배로,월배로_구간,45.0
2024-04-10,22,월배로,월배로_구간,45.6
2024-04-10,23,월배로,월배로_구간,48.1
2024-04-10,00,성서동로,성서동로_구간,45.9
2024-04-10,01,성서동로,성서동로_구간,46.8
2024-04-10,02,성서동로,성서동로_구간,47.7
2024-04-10,03,성서동로,성서동로_구간,46.6
2024-04-10,04,성서동로,성서동로_구간,44.4
2024-04-10,05,성서동로,성서동로_구간,43.6
2024-04-10,06,성서동로,성서동로_구간,38.9
2024-04-10,07,성서동로,성서동로_구간,30.2
2024-04-10,08,성서동로,성서동로_구간,22.5
2024-04-10,09,성서동로,성서동로_구간,29.4
2024-04-10,10,성서동로,성서동로_구간,34.6
2024-04-10,11,성서동로,성서동로_구간,30.7
2024-04-10,12,성서동로,성서동로_구간,33.7
2024-04-10,13,성서동로,성서동로_구간,28.4
2024-04-10,14,성서동로,성서동로_구간,32.9
2024-04-10,15,성서동로,성서동로_구간,34.8
2024-04-10,16,성서동로,성서동로_구간,30.9
2024-04-10,17,성서동로,성서동로_구간,19.9
2024-04-10,18,성서동로,성서동로_구간,23.7
2024-04-10,19,성서동로,성서동로_구간,34.5
2024-04-10,20,성서동로,성서동로_구간,37.1
2024-04-10,21,성서동로,성서동로_구간,46.0
2024-04-10,22,성서동로,성서동로_구간,45.0
2024-04-10,23,성서동로,성서동로_구간,47.7
2024-04-10,00,성서공단북로,성서공단북로_구간,50.9
2024-04-10,01,성서공단북로,성서공단북로_구간,47.2
2024-04-10,02,성서공단북로,성서공단북로_구간,44.2
2024-04-10,03,성서공단북로,성서공단북로_구간,44.8
2024-04-10,04,성서공단북로,성서공단북로_구간,43.9
2024-04-10,05,성서공단북로,성서공단북로_구간,39.5
2024-04-10,06,성서공단북로,성서공단북로_구간,37.5
2024-04-10,07,성서공단북로,성서공단북로_구간,26.7
2024-04-10,08,성서공단북로,성서공단북로_구간,23.7
2024-04-10,09,성서공단북로,성서공단북로_구간,30.1
2024-04-10,10,성서공단북로,성서공단북로_구간,33.5
2024-04-10,11,성서공단북로,성서공단북로_구간,35.8
2024-04-10,12,성서공단북로,성서공단북로_구간,33.4
2024-04-10,13,성서공단북로,성서공단북로_구간,36.1
2024-04-10,14,성서공단북로,성서공단북로_구간,34.2
2024-04-10,15,성서공단북로,성서공단북로_구간,32.1
2024-04-10,16,성서공단북로,성서공단북로_구간,32.0
2024-04-10,17,성서공단북로,성서공단북로_구간,21.3
2024-04-10,18,성서공단북로,성서공단북로_구간,22.4
2024-04-10,19,성서공단북로,성서공단북로_구간,32.8
2024-04-10,20,성서공단북로,성서공단북로_구간,38.8
2024-04-10,21,성서공단북로,성서공단북로_구간,39.2
2024-04-10,22,성서공단북로,성서공단북로_구간,45.4
2024-04-10,23,성서공단북로,성서공단북로_구간,48.3
2024-04-10,00,용산로,용산로_구간,48.7
2024-04-10,01,용산로,용산로_구간,48.1
2024-04-10,02,용산로,용산로_구간,43.5
2024-04-10,03,용산로,용산로_구간,45.6
2024-04-10,04,용산로,용산로_구간,43.5
2024-04-10,05,용산로,용산로_구간,41.1
2024-04-10,06,용산로,용산로_구간,39.6
2024-04-10,07,용산로,용산로_구간,30.7
2024-04-10,08,용산로,용산로_구간,25.2
2024-04-10,09,용산로,용산로_구간,32.4
2024-04-10,10,용산로,용산로_구간,33.8
2024-04-10,11,용산로,용산로_구간,36.6
2024-04-10,12,용산로,용산로_구간,34.4
2024-04-10,13,용산로,용산로_구간,35.2
2024-04-10,14,용산로,용산로_구간,36.2
2024-04-10,15,용산로,용산로_구간,35.5
2024-04-10,16,용산로,용산로_구간,29.9
2024-04-10,17,용산로,용산로_구간,20.7
2024-04-10,18,용산로,용산로_구간,24.3
2024-04-10,19,용산로,용산로_구간,33.1
2024-04-10,20,용산로,용산로_구간,38.0
2024-04-10,21,용산로,용산로_구간,42.6
2024-04-10,22,용산로,용산로_구간,46.2
2024-04-10,23,용산로,용산로_구간,46.3
2024-04-10,00,군청로,군청로_구간,49.4
2024-04-10,01,군청로,군청로_구간,47.7
2024-04-10,02,군청로,군청로_구간,43.8
2024-04-10,03,군청로,군청로_구간,47.6
2024-04-10,04,군청로,군청로_구간,43.1
2024-04-10,05,군청로,군청로_구간,39.0
2024-04-10,06,군청로,군청로_구간,36.1
2024-04-10,07,군청로,군청로_구간,26.2
2024-04-10,08,군청로,군청로_구간,22.1
2024-04-10,09,군청로,군청로_구간,29.5
2024-04-10,10,군청로,군청로_구간,33.4
2024-04-10,11,군청로,군청로_구간,37.1
2024-04-10,12,군청로,군청로_구간,33.6
2024-04-10,13,군청로,군청로_구간,35.6
2024-04-10,14,군청로,군청로_구간,36.7
2024-04-10,15,군청로,군청로_구간,35.1
2024-04-10,16,군청로,군청로_구간,26.2
2024-04-10,17,군청로,군청로_구간,21.3
2024-04-10,18,군청로,군청로_구간,21.1
2024-04-10,19,군청로,군청로_구간,32.1
2024-04-10,20,군청로,군청로_구간,38.0
2024-04-10,21,군청로,군청로_구간,43.9
2024-04-10,22,군청로,군청로_구간,47.1
2024-04-10,23,군청로,군청로_구간,47.4
2024-04-10,00,익산포항고속도로,익산포항고속도로_구간,53.1
2024-04-10,01,익산포항고속도로,익산포항고속도로_구간,53.9
2024-04-10,02,익산포항고속도로,익산포항고속도로_구간,51.0
2024-04-10,03,익산포항고속도로,익산포항고속도로_구간,51.0
2024-04-10,04,익산포항고속도로,익산포항고속도로_구간,51.8
2024-04-10,05,익산포항고속도로,익산포항고속도로_구간,47.0
2024-04-10,06,익산포항고속도로,익산포항고속도로_구간,45.5
2024-04-10,07,익산포항고속도로,익산포항고속도로_구간,35.2
2024-04-10,08,익산포항고속도로,익산포항고속도로_구간,26.3
